%time,field.x,field.y,field.z,field.w
2851740000000,0.0273298542846,0.00672461044218,0.930440298662,0.365361067036
2851759000000,0.0272239127084,0.00676639330299,0.930442022992,0.365363813683
2851780000000,0.0272238921503,0.00676657075817,0.930441604024,0.365364878879
2851800000000,0.0272237248125,0.00676693637957,0.930441891371,0.365364152814
2851820000000,0.0272243086012,0.00676601614053,0.93044416156,0.365358345006
2851840000000,0.0272242107765,0.00676598697423,0.930444240129,0.365358152746
2851860000000,0.0272242296153,0.00676597097484,0.930444131583,0.36535842807
2851880000000,0.0272239743941,0.00676585288312,0.93044410875,0.365358507421
2851900000000,0.0272241196842,0.00676564670714,0.930444044421,0.365358664237
2851920000000,0.02822475629,0.00636377102119,0.930510170686,0.365121469926
2851940000000,0.0329130260682,0.0045235185247,0.930499111743,0.364784420639
2851960000000,0.0415538538079,0.00113116643464,0.930287864218,0.364467402363
2851980000000,0.0494579387422,-0.0020281916528,0.929930007982,0.364389872236
2852000000000,0.0543996156956,-0.00400612568243,0.929648787255,0.364386834456
2852020000000,0.056220607277,-0.00473099446119,0.929495959367,0.364491594595
2852040000000,0.0541267184709,-0.00391041685215,0.929574087831,0.36461900968
2852060000000,0.048009690267,-0.00150934012613,0.929865055913,0.364751654314
2852080000000,0.0377466325829,0.00251990607488,0.930295256198,0.364855557855
2852100000000,0.0267570982977,0.00679403979811,0.930643464923,0.364884419933
2852120000000,0.0251205154529,0.0075466847366,0.93108431055,0.363859882235
2852140000000,0.0268713683951,0.00693462474049,0.931099038642,0.363709253087
2852160000000,0.0290283266257,0.00592578900705,0.931122732304,0.363500617144
2852180000000,0.0272472406398,0.00670581079564,0.931218262386,0.363380197283
2852200000000,0.0273804776272,0.00660970195812,0.931206484131,0.363402126022
2852220000000,0.0273197515234,0.00667911178257,0.931177630987,0.363479353184
2852240000000,0.0274251358339,0.00663997513999,0.931146222411,0.363552589242
2852260000000,0.027668140646,0.00654697172449,0.931108203242,0.363633228693
2852280000000,0.0276514174657,0.00655554088843,0.931076289972,0.363716051677
2852300000000,0.0277282635554,0.00652763163873,0.931042956419,0.363796023519
2852320000000,0.027475463452,0.00662865661678,0.931016812555,0.363880275034
2852340000000,0.0274118096664,0.00665546823639,0.930991833249,0.363948490664
2852360000000,0.0272322562928,0.00672765541189,0.930965109433,0.364028993198
2852380000000,0.0273024036734,0.00670179845186,0.930940374213,0.364087467941
2852401000000,0.0275771919289,0.00659562269317,0.930915054143,0.36413343463
2852420000000,0.0276245900328,0.00657775439299,0.93089864508,0.364172112826
2852440000000,0.0277469044791,0.00653081059576,0.930880537963,0.364209941992
2852460000000,0.0275723156185,0.00660021111347,0.930870067507,0.364248709049
2852480000000,0.027549324313,0.00661003982546,0.930856767184,0.364284258639
2852500000000,0.0272883856029,0.00671246395009,0.930846929529,0.364327161526
2852520000000,0.0272292629735,0.00673801258826,0.930826858417,0.364382389907
2852540000000,0.0274137075952,0.00666737786343,0.930796997898,0.364446132387
2852560000000,0.0275596708061,0.00661229435647,0.930761356501,0.364527144877
2852580000000,0.0277088154694,0.00655597988244,0.930727133298,0.364604229291
2852600000000,0.0276366094789,0.00658662126867,0.930697243247,0.364685447543
2852619000000,0.0276123369699,0.00659824287649,0.930667831103,0.364762128227
2852640000000,0.0273714992061,0.00673471062981,0.930632483547,0.364867955938
2852660000000,0.0276943834848,0.00656759561068,0.930652907207,0.364794536854
2852679000000,0.0272881050812,0.00672593304768,0.930660399926,0.364803153981
2852700000000,0.0277363428244,0.00645413133446,0.930552710547,0.365048890381
2852720000000,0.0272905650802,0.00663511352807,0.930243066682,0.365867513202
2852740000000,0.0276516827716,0.00662265844646,0.930054765939,0.366319064736
2852760000000,0.0274622292332,0.00666147418103,0.929719341095,0.367183057237
2852780000000,0.0275073108537,0.00665843483746,0.929450326285,0.367860169172
2852800000000,0.0272775260696,0.0065999011589,0.928949717933,0.369140622836
2852820000000,0.0280212557273,0.00656586123635,0.928654596591,0.369827444796
2852840000000,0.0270398930132,0.00661407976024,0.928327110726,0.370720748849
2852860000000,0.0278448346601,0.00668309636899,0.927809597569,0.37195342728
2852880000000,0.0276572859677,0.0066470092193,0.927507757672,0.37272007091
2852900000000,0.0269936525638,0.00653110899705,0.926956802932,0.374138708014
2852920000000,0.0282204861306,0.0066743532649,0.926453621637,0.375290213203
2852940000000,0.0276802934798,0.00661264754445,0.926361181771,0.375559629292
2852959000000,0.0270615141414,0.00649135080676,0.925911742106,0.376713395896
2852980000000,0.0281283443157,0.00649827032,0.925427800868,0.377822649016
2852999000000,0.0274558398628,0.00653474265288,0.925209413882,0.378405885868
2853019000000,0.0271966667986,0.00649876178945,0.924726878625,0.37960282844
2853040000000,0.0280264259324,0.00654529852446,0.924219164424,0.380776331496
2853060000000,0.0277256532018,0.00657350542201,0.92384689014,0.381700145088
2853080000000,0.0273727238165,0.00652200728919,0.92327726384,0.383102194574
2853100000000,0.0268767937423,0.00641745537116,0.922710181723,0.384502763019
2853120000000,0.0279234255378,0.00651966976367,0.922215087817,0.385612639853
2853140000000,0.0276160468443,0.0064938869297,0.922155610841,0.385777413521
2853160000000,0.0273455959833,0.00646943616346,0.921698325474,0.386888306356
2853180000000,0.0279491823595,0.00632864178362,0.921466487848,0.38739941052
2853200000000,0.0272158950433,0.00638316173037,0.921081050292,0.388366127637
2853220000000,0.0278683971166,0.00644860092397,0.920850248811,0.388865770225
2853240000000,0.027511754421,0.0064258676678,0.920544335921,0.389615114179
2853260000000,0.0276309576108,0.00639310283351,0.920481353472,0.389755995884
2853279000000,0.0280580944249,0.00617703469476,0.920210723538,0.390367534337
2853300000000,0.0275831928552,0.00626134875742,0.920217462319,0.390384150585
2853320000000,0.0281602500869,0.00593566222402,0.920252945813,0.390264376996
2853340000000,0.0279588920314,0.00622158443919,0.920254727429,0.390270199847
2853360000000,0.0279893954492,0.00611054861322,0.920251529224,0.390277308973
2853380000000,0.0275520811861,0.0062694711333,0.920394762313,0.389968021843
2853400000000,0.0278011797419,0.00613011464933,0.920398211098,0.389944417971
2853420000000,0.0278021320915,0.0061748109077,0.920485617639,0.389737271608
2853440000000,0.0275543608481,0.0061772280184,0.920509144829,0.38969926012
2853460000000,0.0281202986845,0.00603972046077,0.920484304588,0.389719662816
2853480000000,0.0280040586393,0.00597889703169,0.920592349674,0.389473684877
2853500000000,0.0281098353406,0.00614947682393,0.920541027886,0.389584698198
2853520000000,0.0282034737431,0.00599797814511,0.920586695543,0.389472366564
2853540000000,0.0280520208084,0.0061671611848,0.920615100005,0.389413517864
2853560000000,0.0279999584469,0.00597700132306,0.920710242612,0.389195229843
2853580000000,0.0280223558543,0.00607151650735,0.920654759186,0.389323385694
2853600000000,0.027641574391,0.00622559997962,0.920749062469,0.389125107431
2853620000000,0.0277943748903,0.00620265577261,0.920751017692,0.38910996287
2853640000000,0.0276156875739,0.00623685167674,0.920762475401,0.389095026149
2853660000000,0.0277811220392,0.00607661076176,0.920830044884,0.388925844473
2853680000000,0.0282306480974,0.00586875036746,0.920838384834,0.388876917923
2853700000000,0.0278117046032,0.00615272733017,0.920763278608,0.389080502982
2853720000000,0.0277203160967,0.00618600951044,0.920888842162,0.3887892202
2853740000000,0.0275157751021,0.00626812894772,0.920929538203,0.388706030756
2853760000000,0.0277768240329,0.0061580591228,0.920916170633,0.38872089347
2853780000000,0.0279351975471,0.00609221685842,0.920900443898,0.388747838656
2853800000000,0.0278677057361,0.00601746368594,0.920927399185,0.388689987701
2853820000000,0.0281942293887,0.00586588268022,0.920939715764,0.388639571813
2853840000000,0.028069275938,0.00614212188163,0.920920428232,0.388690049978
2853860000000,0.0280663448882,0.00592794457064,0.921024012426,0.388448076701
2853880000000,0.0280667106493,0.00594671305087,0.921012662711,0.388474672898
2853898000000,0.0277243351464,0.0061143665902,0.921084059327,0.388327350847
2853920000000,0.0279725020598,0.00606797376223,0.921045006176,0.388402903467
2853940000000,0.0275680679417,0.00623650948472,0.921085574887,0.388332938745
2853960000000,0.0276834906645,0.00618525738807,0.92112639854,0.388228701731
2853980000000,0.0278488879963,0.00600987807453,0.921167826106,0.388121317309
2854000000000,0.028096976668,0.00600668807992,0.921178003894,0.388079327899
2854020000000,0.0280303376697,0.00594426695354,0.921261429289,0.387887025775
2854040000000,0.0278251962433,0.00603262222625,0.92131367052,0.38777633558
2854060000000,0.0277371935721,0.00604820801588,0.921312223335,0.387785835746
2854080000000,0.0279790263551,0.00604929386378,0.921291670285,0.387817274488
2854100000000,0.0280266210564,0.00613764303944,0.921298675293,0.387795808066
2854120000000,0.0280364939225,0.00591737786384,0.921385713489,0.387591675125
2854140000000,0.0282221725055,0.00594284852652,0.921351298626,0.387659613644
2854160000000,0.0280541083009,0.00592917111447,0.921327698109,0.387728106583
2854180000000,0.0280640758656,0.00601150034482,0.921329187226,0.38772257901
2854200000000,0.02768690165,0.00616410272005,0.921414086934,0.387545506636
2854220000000,0.0276807089939,0.00616415704769,0.921459325305,0.387438373584
2854240000000,0.0277553185419,0.00613023957082,0.921516385203,0.387297836629
2854260000000,0.0277916504963,0.00622506023989,0.921485980053,0.387366056017
2854278000000,0.02805707393,0.00611391294518,0.921464102027,0.38740073483
2854300000000,0.0281032465494,0.0059812833235,0.921549289352,0.387196770491
2854320000000,0.0280820925859,0.00598634169447,0.921606831657,0.387061245324
2854340000000,0.0277736568654,0.00619144582121,0.921624510815,0.387038177766
2854360000000,0.0279252845689,0.00616075962848,0.921612087379,0.387057339317
2854379000000,0.0280429496493,0.005998894508,0.921668789832,0.386916332156
2854400000000,0.0279884443655,0.00591425131966,0.921758211204,0.386708506102
2854420000000,0.0281413489433,0.00606426077593,0.921689756242,0.3868582201
2854440000000,0.0282198010377,0.00592011775925,0.921730644761,0.38675730574
2854460000000,0.0280311940366,0.00591500544437,0.921700097075,0.386843890897
2854480000000,0.0280772164545,0.00598295488297,0.921694410083,0.386853058136
2854500000000,0.0277941421252,0.00609378796615,0.921814784019,0.386584861803
2854520000000,0.0274902780316,0.00613388205253,0.921890384181,0.386425645706
2854540000000,0.0276380376888,0.00626884138532,0.921811880603,0.386600177548
2854560000000,0.02790285027,0.00615782607044,0.921793980396,0.386625619728
2854578000000,0.0279491756066,0.00593671121014,0.921921309979,0.386322012381
2854605000000,0.0280907698724,0.00596242729777,0.921931221426,0.386287692101
2854620000000,0.0279882621096,0.00609684845085,0.921952919444,0.386241245793
2854640000000,0.0277143527196,0.00622860484991,0.921937530368,0.386295624146
2854661000000,0.0278914058239,0.00604035577215,0.922019314212,0.386090621232
2854681000000,0.0279344673806,0.00602278103196,0.922012917857,0.386103057416
2854700000000,0.0280773189987,0.00596323706842,0.922002150642,0.386119331521
2854720000000,0.0279361135996,0.00613297247872,0.921950986164,0.386249063839
2854740000000,0.0281483322077,0.00583384982779,0.921967153236,0.386199696975
2854760000000,0.0281885011028,0.00592121780939,0.921927195117,0.386290815953
2854780000000,0.0281140071887,0.00595181977058,0.921944223687,0.386255131813
2854800000000,0.0280199557948,0.00599195515454,0.921946611996,0.386255644852
2854820000000,0.0276591069156,0.00613572766379,0.922041797051,0.386052135264
2854840000000,0.027710444855,0.00611170828249,0.922081742923,0.385953413816
2854860000000,0.0278668389737,0.00604711322486,0.922076654829,0.385955326854
2854880000000,0.0278299367251,0.0060614656212,0.922102635549,0.385895688976
2854900000000,0.028006998122,0.00589070533636,0.92226057614,0.385507895307
2854920000000,0.0280981897604,0.0059381386003,0.922270442951,0.38547692577
2854940000000,0.0279909441043,0.00587531038768,0.922364171433,0.385261369763
2854960000000,0.0282071046128,0.00588660576628,0.922361552503,0.385251701601
2854980000000,0.0276321201903,0.00612688014322,0.922362059554,0.385288409336
2855000000000,0.0280836371839,0.00586179522067,0.922354754875,0.385277373899
2855020000000,0.02761999941,0.00615521441006,0.922280899727,0.385483061841
2855040000000,0.027556861447,0.00604913232371,0.922426031719,0.385141848405
2855059000000,0.0277080528168,0.00599000122755,0.922422758711,0.385139764119
2855078000000,0.0279129420852,0.00590317478133,0.922435413164,0.385095999373
2855100000000,0.0281637417758,0.00590065459108,0.922432717928,0.385084233409
2855120000000,0.0276879928926,0.00631867395664,0.922879748329,0.384039606725
2855140000000,0.0283126334153,0.00578705748432,0.923236136426,0.383144804416
2855160000000,0.0282915761317,0.00599076303207,0.923687049433,0.382054881121
2855180000000,0.0281063756589,0.00643711734269,0.924257254343,0.380679816858
2855200000000,0.0281978609348,0.00648036819405,0.924769038896,0.379427345042
2855220000000,0.0288097646726,0.00579521515717,0.925301320155,0.378092422378
2855240000000,0.0292999742538,0.00529612852924,0.925841414923,0.37673749076
2855257000000,0.0296201025501,0.00503775107482,0.926386119345,0.375374517614
2855280000000,0.0297712197555,0.00501695071923,0.926935203529,0.374004857105
2855300000000,0.0297526962423,0.00523211610602,0.927488594865,0.372628915174
2855320000000,0.029562959048,0.00568265758193,0.928046055854,0.37124689503
2855340000000,0.0290809208609,0.00648899986116,0.928609455045,0.369860342458
2855360000000,0.0285248043866,0.00747951203431,0.929171281095,0.36847133243
2855380000000,0.0289342769619,0.00711498043427,0.929592912223,0.367381548549
2855400000000,0.029413821277,0.00663648341774,0.93011346592,0.366032409385
2855420000000,0.0296884359425,0.00645303095165,0.930639834534,0.364673077621
2855440000000,0.0297864275226,0.00649784723522,0.931170782238,0.363306373496
2855460000000,0.029752429701,0.00675228139856,0.931703169377,0.361937016337
2855480000000,0.0294665964344,0.00727504585504,0.932242517485,0.360558846787
2855500000000,0.0292089411426,0.00784321334793,0.932764131209,0.359216365568
2855520000000,0.0301183970096,0.00679699900793,0.93316150557,0.358128869945
2855540000000,0.0309392319371,0.00590608274544,0.933654155472,0.356788172568
2855560000000,0.0315311994192,0.00555284061514,0.933945216595,0.355979327805
2855580000000,0.0310313717899,0.00617052796945,0.934301290083,0.355077566032
2855599000000,0.0304956743912,0.00706973248632,0.934840482323,0.353685319649
2855619000000,0.0309573869641,0.00664157086185,0.935232439745,0.352615673756
2855640000000,0.0316437590526,0.00611638558781,0.935641811853,0.351476403551
2855660000000,0.0314983733647,0.0063504630304,0.935878417372,0.350854830366
2855680000000,0.031354140097,0.00672698050807,0.93639495272,0.349479839408
2855700000000,0.032317170221,0.00623847533458,0.936515838086,0.349077021513
2855720000000,0.0319464047125,0.006535766829,0.936473866889,0.349218280751
2855740000000,0.0325774061133,0.00624407206128,0.93649687873,0.349103595376
2855760000000,0.032008958337,0.00645873859508,0.936482426287,0.349191031583
2855780000000,0.0323168980921,0.00634663516298,0.936436771723,0.349287146751
2855800000000,0.0319658202535,0.00647995836939,0.936421595498,0.349357684846
2855820000000,0.0319185835175,0.00649950376294,0.936398714805,0.349422963453
2855840000000,0.0317386647972,0.00656915379198,0.936376043922,0.349498795054
2855860000000,0.031832294402,0.00653583431086,0.936352578105,0.34955376894
2855880000000,0.0320974583323,0.00643899817005,0.936317496416,0.349625282805
2855899000000,0.032209366333,0.00639955908755,0.936286038801,0.349699951259
2855920000000,0.0321721123406,0.00641579325182,0.936258359518,0.349777181957
2855940000000,0.0321539047258,0.00642570796523,0.936219657117,0.349882252073
2855960000000,0.0319262117915,0.00651411817221,0.936187685491,0.349987000902
2855979000000,0.031805555115,0.00656187064039,0.936147685217,0.350104070215
2856000000000,0.0317326685463,0.00659331861852,0.936110403805,0.350209762549
2856020000000,0.0319596219303,0.00651101416642,0.93607063512,0.350296953066
2856040000000,0.0321621166949,0.00643796640069,0.936029447515,0.350389817523
2856060000000,0.0321414008048,0.00644941907345,0.935985251961,0.350509548315
2856080000000,0.0322389332869,0.00641564643251,0.935948502565,0.350599331443
2856100000000,0.0319804164565,0.00651500426441,0.935926163622,0.35068080063
2856120000000,0.0318315215512,0.00657165427014,0.935906757432,0.350745076927
2856140000000,0.0317299589948,0.00661295421144,0.935884071538,0.350814029339
2856160000000,0.0318969291296,0.0065519153444,0.935858383666,0.350868556641
2856180000000,0.0320952515543,0.00647957171011,0.935828102386,0.350932575807
2856200000000,0.032190444607,0.00644588707651,0.935799831688,0.350999858729
2856220000000,0.0321851680321,0.00645033803394,0.935770385477,0.351078757208
2856240000000,0.0321059092926,0.00648285773674,0.93573940985,0.351167965505
2856257000000,0.031925500035,0.00655372739576,0.935706137061,0.351271741209
2856280000000,0.0317848757677,0.0066094578794,0.935668268678,0.351384302052
2856300000000,0.0317196443812,0.006637796189,0.93563127462,0.351488153108
2856320000000,0.031967919978,0.00654723670807,0.935588000863,0.351582534301
2856340000000,0.032132302249,0.00648846837789,0.935549355173,0.351671464531
2856360000000,0.0321998278673,0.00646600941861,0.935513912388,0.351759977168
2856380000000,0.0321730599498,0.0064789034478,0.935481400147,0.351848643599
2856399000000,0.0320522873561,0.00652688498514,0.935453161279,0.351933848472
2856420000000,0.0318170235481,0.00661641245081,0.935437927889,0.351994010128
2856440000000,0.031722132654,0.00665534993546,0.935415417102,0.352061656625
2856460000000,0.0318832651264,0.00659620239662,0.935390641114,0.352114038396
2856480000000,0.0320885500616,0.00652095369488,0.935360698954,0.352176326532
2856500000000,0.0321835839492,0.0064866852918,0.935334695967,0.352237343788
2856520000000,0.032175380627,0.00649204549125,0.935306343329,0.352313273034
2856539000000,0.0320904902774,0.00652627743961,0.935280444217,0.3523891298
2856559000000,0.0319149643677,0.00659582327571,0.935246042606,0.352495063731
2856580000000,0.0317747516879,0.00665161275052,0.935208656736,0.352605855835
2856600000000,0.0317130710722,0.00667842550381,0.935172385051,0.352707088097
2856620000000,0.031961678129,0.00658780591819,0.935127561104,0.352805181946
2856640000000,0.0321222790033,0.00652972514924,0.9350899965,0.352891230165
2856660000000,0.0321918449222,0.00650627732238,0.935055218793,0.352977465689
2856680000000,0.0321651188141,0.00651918858052,0.935023519476,0.353063625056
2856700000000,0.032044322403,0.00656734887944,0.934994999046,0.353149236285
2856720000000,0.0318086979585,0.00665739509093,0.93497696196,0.353216599878
2856740000000,0.031713740327,0.0066965485741,0.934955540783,0.353281094416
2856760000000,0.0318752379453,0.00663686885497,0.934931450389,0.353331436828
2856780000000,0.0320801449614,0.00656119974238,0.934902248095,0.353391569599
2856800000000,0.0321739770716,0.00652720805723,0.934877304628,0.353449651359
2856820000000,0.0320736882267,0.00647764066744,0.934886278351,0.353435942211
2856840000000,0.0321735631746,0.00652889866124,0.934855245297,0.353507999421
2856860000000,0.031922014893,0.00662710526834,0.934825522449,0.353607563577
2856880000000,0.0317790336894,0.00668387129623,0.93478838542,0.353717533303
2856900000000,0.0316893342119,0.00672178741172,0.934753729062,0.353816434999
2856919000000,0.0319548694749,0.00662436380227,0.934707237887,0.353917198737
2856940000000,0.0321093556734,0.00656849183421,0.934667962909,0.354007970679
2856960000000,0.0322075002525,0.00653405184304,0.934633014677,0.354091952705
2856979000000,0.0321455290156,0.00656017152525,0.93460301843,0.354176265517
2857000000000,0.0320811394164,0.00658727094979,0.934572547223,0.354261996737
2857020000000,0.031798537116,0.00669582816447,0.93455067558,0.354343129883
2857040000000,0.0317065425277,0.00673363752165,0.934529272281,0.35440710001
2857060000000,0.0318652944428,0.00667478974055,0.934506119127,0.354455023248
2857080000000,0.0320724026746,0.00659808779848,0.934477503179,0.35451321876
2857099000000,0.0321692401694,0.00656321020093,0.934452961251,0.354569777997
2857120000000,0.0321702642654,0.00656471450332,0.934431828865,0.354625345716
2857140000000,0.0320110325738,0.00662775438928,0.934408596355,0.354699790984
2857160000000,0.0318629746997,0.00668662466458,0.93438017376,0.354786880788
2857180000000,0.0317383400997,0.00673698735028,0.934343042792,0.354894870569
2857200000000,0.0317842545793,0.00672256257089,0.934306637176,0.354986867421
2857219000000,0.0320096743252,0.0066398121928,0.93426207968,0.355085426505
2857240000000,0.0321384206651,0.00659384701472,0.934223103862,0.35517718861
2857259000000,0.0321784295362,0.00658125642948,0.934192315407,0.355254772763
2857280000000,0.0321208707743,0.00660572615127,0.934163329262,0.355335740259
2857300000000,0.0319684681881,0.00666657176917,0.934136433156,0.355419045795
2857320000000,0.0317875805302,0.00673669684734,0.934110481447,0.355502144986
2857340000000,0.0316024601614,0.00681007083715,0.934097968345,0.35555012724
2857360000000,0.0319047972322,0.00669660843182,0.934065735264,0.355609957052
2857380000000,0.0321057974883,0.00662177840683,0.934037316297,0.355667909128
2857400000000,0.0321858717384,0.00659279652168,0.934013898754,0.35572270328
2857420000000,0.0321398339712,0.00661203878638,0.933995991268,0.355773523905
2857440000000,0.0320140619233,0.00666197517739,0.933974630565,0.35584000251
2857460000000,0.0318323764991,0.00673321151699,0.933954587756,0.35590756058
2857480000000,0.0317286451023,0.00677572130101,0.933916748388,0.356015294279
2857500000000,0.0317882680844,0.00675610195536,0.933878576133,0.35611046901
2857520000000,0.0320063040985,0.00667588085388,0.933836281191,0.356203353499
2857540000000,0.0321313178851,0.00663115852945,0.933796596508,0.356296958306
2857560000000,0.0321665259933,0.00662015283177,0.933763953679,0.356379526617
2857580000000,0.0321128909603,0.00664307926078,0.933735490041,0.356458505818
2857600000000,0.0319602365064,0.00670384659115,0.933709603424,0.356538887355
2857620000000,0.0317793711803,0.00677425615111,0.933683180267,0.35662290996
2857640000000,0.0315918157395,0.00684875759615,0.93366860828,0.356676298077
2857660000000,0.0318962451174,0.00673411014133,0.933637205183,0.356733584635
2857680000000,0.0320969859764,0.0066590843072,0.933609655303,0.356789085614
2857700000000,0.0321769142854,0.00663032961094,0.933586966098,0.35684178798
2857719000000,0.0321312043874,0.00664934532083,0.933569364764,0.356891598508
2857740000000,0.0320069166316,0.00669862792676,0.933553430629,0.35694352191
2857759000000,0.0318222645463,0.00677145993824,0.933533851849,0.357009857373
2857780000000,0.0317216142919,0.0068127234451,0.933498453286,0.35711057629
2857800000000,0.0317831057959,0.00679217566423,0.933462207881,0.357200233753
2857820000000,0.03201518397,0.00670640292434,0.933417432298,0.357298123753
2857840000000,0.0321538511639,0.00665646156856,0.933376476841,0.35739358396
2857860000000,0.0321712752732,0.00665273325211,0.933341421396,0.357483623811
2857880000000,0.0320955453326,0.0066841980073,0.933314607129,0.357559843364
2857900000000,0.031886947744,0.00676639501485,0.933290631383,0.357639533378
2857920000000,0.0317476700471,0.0068216563815,0.933262593612,0.357724030245
2857940000000,0.0316841588478,0.00684893049628,0.933240893908,0.357785746175
2857960000000,0.0318759173788,0.00677538906072,0.933235257357,0.357784815805
2857980000000,0.0321479442978,0.00666231538927,0.933334355328,0.35750399214
2857999000000,0.0321527433282,0.0066619675492,0.93331387093,0.357557041065
2858020000000,0.0320879753322,0.00668847379589,0.93329660851,0.357607419808
2858040000000,0.0319025915995,0.00676115133025,0.933285136429,0.357652576675
2858060000000,0.0317379116097,0.00682560824916,0.933264348965,0.357720241237
2858080000000,0.0316649925237,0.00685585712033,0.933242526951,0.35778305069
2858100000000,0.031940374345,0.00675292543243,0.93319943518,0.35787291692
2858120000000,0.0320450158163,0.00671572145026,0.933158870783,0.357970023781
2858140000000,0.0317701164268,0.0068272451729,0.933061623682,0.35824580226
2858160000000,0.0316761585053,0.00693090593405,0.932311901384,0.360198698031
2858180000000,0.0315521662281,0.00718223024107,0.929725218027,0.366829518085
2858200000000,0.0294712049122,0.00831889026149,0.926013488732,0.376246279492
2858220000000,0.0238050840461,0.0108233097936,0.924119963178,0.381206594374
2858240000000,0.0175853828716,0.0134191555489,0.924013470673,0.381719512978
2858260000000,0.0153441649986,0.0143431694574,0.92406300198,0.381662676277
2858279000000,0.0172241916188,0.0135655051987,0.924037691367,0.381672175074
2858300000000,0.0232636881491,0.0110698012928,0.92391198918,0.381736684853
2858320000000,0.0321196884306,0.0074094646165,0.923650819251,0.381814862919
2858340000000,0.03371391977,0.00675077888112,0.92358936652,0.38183829123
2858359000000,0.0314381001563,0.00769218677633,0.923660551077,0.381842457703
2858380000000,0.0315115499797,0.00766146019813,0.923668754985,0.381817175242
2858400000000,0.0315113022326,0.00766131254482,0.923669561073,0.381815248608
2858420000000,0.0315111016439,0.00766148648636,0.923669290524,0.38181591617
2858440000000,0.0315110942026,0.00766169210158,0.923669254498,0.381815999812
2858460000000,0.0315111460574,0.00766150042494,0.923669338754,0.381815795549
2858480000000,0.0315109850771,0.00766179992272,0.923669406065,0.38181563999
2858500000000,0.0315109044097,0.00766176320297,0.923669400159,0.381815661671
2858520000000,0.0315107575277,0.0076619168851,0.92366938816,0.381815699738
2858540000000,0.0315107524991,0.00766193285288,0.923669404916,0.381815659297
2858560000000,0.0315106374998,0.0076619975562,0.923669433555,0.381815598206
2858580000000,0.0315106333201,0.00766220375922,0.923669461744,0.38181552622
2858600000000,0.0322194189552,0.007391964799,0.9232821484,0.382697455368
2858620000000,0.0351210545715,0.00627602399687,0.921788828047,0.386047250393
2858640000000,0.0402978601835,0.00421810354294,0.919088816973,0.391961779492
2858660000000,0.0461735088424,0.00176579984413,0.916965413707,0.396281868243
2858680000000,0.0508523802693,-0.000256798162532,0.916610131153,0.396534786549
2858700000000,0.052534450694,-0.00106638620328,0.916648472836,0.396225404989
2858720000000,0.0498391594061,0.000154833287803,0.916636631779,0.396602218221
2858740000000,0.041996532246,0.00359489771956,0.916305816148,0.398254967681
2858760000000,0.0311575600084,0.00845479822414,0.914749456736,0.40272962921
2858780000000,0.0293465620451,0.00930236601052,0.913829713947,0.404929005124
2858800000000,0.0314906272107,0.00849358817264,0.912646947466,0.407445393443
2858820000000,0.0314768297778,0.0085539037817,0.910989413269,0.411137846506
2858840000000,0.0311874143254,0.00878721523088,0.909401783492,0.414654707219
2858859000000,0.0313234607556,0.00881788877394,0.907946704794,0.417820376356
2858880000000,0.031342587985,0.00891002669068,0.906576387193,0.420782019324
2858900000000,0.0311444159118,0.0090864741073,0.905142793885,0.423867885106
2858920000000,0.0314355912519,0.00913949684797,0.903551710414,0.427226614115
2858940000000,0.0312024189544,0.00926865768683,0.901939233919,0.430634554295
2858959000000,0.0312074907485,0.00935631087946,0.900306063824,0.434036338811
2858980000000,0.0311918208249,0.00947408608541,0.898659234366,0.437434443655
2859000000000,0.0309798828881,0.0096776973042,0.896948041023,0.440943081062
2859020000000,0.0311586263889,0.00968284464587,0.895348874753,0.444168633515
2859040000000,0.0310019556677,0.0098504342797,0.89368993634,0.447504352351
2859060000000,0.0310315392699,0.0099398877193,0.891975414934,0.450908085264
2859080000000,0.0310102644134,0.0100365172543,0.890477714877,0.45385798564
2859100000000,0.0308066456038,0.010238432486,0.888720015294,0.457299529304
2859120000000,0.0309813931559,0.0102360668154,0.887096389914,0.460429550763
2859138000000,0.030792351563,0.0104303179793,0.885400118838,0.46369135113
2859160000000,0.0308749740854,0.0104730322497,0.88370922509,0.466899407861
2859180000000,0.0307996907449,0.0105982567998,0.882203574901,0.469740256349
2859200000000,0.0307266440193,0.0107638678015,0.880391688267,0.473128405115
2859220000000,0.0307716571747,0.0107918063639,0.878837152173,0.47600619953
2859240000000,0.0305738012879,0.010969271331,0.877261581356,0.478912346508
2859260000000,0.0307001233318,0.0109969805902,0.875448068192,0.482210792853
2859280000000,0.0306044443499,0.0111391560468,0.873634814609,0.485490986417
2859300000000,0.0305930254026,0.0112999500057,0.87181112367,0.488755299278
2859320000000,0.0306085574684,0.0113199356165,0.870058581738,0.491866892168
2859340000000,0.0303617469779,0.0115532580344,0.868158646282,0.495222426225
2859360000000,0.0305173528378,0.0115464965385,0.866407972129,0.498269601144
2859380000000,0.0303642772432,0.011710983293,0.864577828831,0.501443956422
2859400000000,0.0304615665719,0.011824307674,0.862718502324,0.50462764932
2859420000000,0.0307478713752,0.0116530215481,0.860832562556,0.507824846515
2859440000000,0.0315117263905,0.0112643253764,0.859188008926,0.510564483088
2859460000000,0.0320897475691,0.010863707447,0.85752847574,0.513319726152
2859480000000,0.0325200656965,0.0104556555086,0.855847133211,0.516099611674
2859500000000,0.0327962802885,0.0100389969877,0.854148793336,0.518896387905
